Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EstimatedIntegrationError,EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),TimeStep(s),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
2254.6364591059128,0.0,0.0032204931216031378,0.0,2.0280833409080302e-05,3.141592653589793,1.1842609909378923,1.5707963267948966,-0.24321535700021868,-0.24321535700021868,-0.6639625668057321,-3099876.7304896186,5925310.602441993,0.0,17.663379630462714,-6984.063284913725,-3614.7628245217556,0.0
2272.2998387363755,0.0,0.0032204931216031378,0.0,2.135958064147403e-05,-3.1415926535897927,1.148145961012109,1.5707963267948977,-0.22423484631230634,-0.22423484631230634,-0.6706107169582786,-3222584.8942147414,5860232.376618049,0.0,17.85051224520339,-6909.533594769072,-3753.69193175341,0.0
2290.150350981579,0.0,0.0032204931216031378,0.0,2.249098895890527e-05,-3.141592653589793,1.1116438290395152,1.5707963267948972,-0.20486902458747794,-0.20486902458747794,-0.6767781636286557,-3345229.8055837923,5791986.021389983,0.0,18.03924229078484,-6831.316481250595,-3892.460185357692,0.0
2308.1895932723637,0.0,0.0032204931216031378,0.0,2.367624893208037e-05,-3.141592653589793,1.074750538411049,1.5707963267948961,-0.1851265642512739,-0.1851265642512739,-0.6824427853003642,-3467726.6756934123,5720517.07925009,0.0,18.229559547999543,-6749.352395170064,-4030.962948646875,0.0
2326.4191528203633,0.0,0.0032204931216031378,0.0,2.4917066111799946e-05,3.141592653589793,1.0374620122621288,1.5707963267948961,-0.16501720451847413,-0.16501720451847413,-0.6875822294190769,-3589987.0926316627,5645772.537170665,0.0,18.42145255123205,-6663.583973713655,-4169.091312055076,0.0
2344.8406053715953,0.0,0.0032204931216031378,0.0,2.6216063454645683e-05,3.141592653589793,0.9997741550899533,1.5707963267948966,-0.14455179446533659,-0.14455179446533659,-0.6921739511978554,-3711918.978652875,5567701.000465767,0.0,18.614908358273624,-6573.956267279501,-4306.732070875217,0.0
2363.455513729869,0.0,0.0032204931216031378,0.0,2.757480385413767e-05,-3.141592653589793,0.9616828548875888,1.5707963267948966,-0.12374233599812659,-0.12374233599812659,-0.6961952558598247,-3833426.552411568,5486252.874646254,0.0,18.809912157840245,-6480.416974896242,-4443.767711698843,0.0
2382.265425887709,0.0,0.0032204931216031378,0.0,2.8996126665605703e-05,3.141592653589793,0.9231839861340807,1.5707963267948954,-0.10260202670915916,-0.10260202670915916,-0.6996233444612701,-3954410.2959216004,5401380.556114844,0.0,19.006447598811064,-6382.916688970238,-4580.076407292018,0.0
2401.2718734865202,0.0,0.0032204931216031378,0.0,3.0481400114658418e-05,3.141592653589793,0.8842734121708898,1.5707963267948963,-0.08114530159603887,-0.08114530159603887,-0.7024353635950342,-4074766.931628568,5313038.628515036,0.0,19.20449625515721,-6281.4091454567615,-4715.532026076059,0.0
2420.4763697416774,0.0,0.0032204931216031378,0.0,3.203267415511052e-05,-3.141592653589793,0.8449469887407782,1.570796326794897,-0.05938787437192704,-0.05938787437192704,-0.7046084589171381,-4194389.404633405,5221184.068414489,0.0,19.404038115276762,-6175.851483418016,-4850.004150693104,0.0
2439.880407856954,0.0,0.0032204931216031378,0.0,3.365265042820855e-05,3.141592653589793,0.8052005665998897,1.570796326794897,-0.03734677695693416,-0.03734677695693416,-0.7061198327840177,-4313166.877291715,5125776.455480483,0.0,19.60505126993985,-6066.204508123321,-4983.358113851008,0.0
2459.485459126894,0.0,0.0032204931216031378,0.0,3.534215680118337e-05,3.141592653589793,0.7650299948509379,1.5707963267948966,-0.01504039777544481,-0.01504039777544481,-0.7069468059442354,-4430984.731680353,5026778.190500708,0.0,19.807511595169217,-5952.432961245614,-5115.455046402824,0.0
2479.2929707220633,0.0,0.0032204931216031378,0.0,3.710523154539241e-05,3.141592653589793,0.7244311250169643,1.570796326794897,0.007511481423015708,0.007511481423015708,-0.7070668834324174,-4547724.5807718905,4924154.72123321,0.0,20.011393419103115,-5834.505797822834,-5246.151938637392,0.0
2499.3043641411664,0.0,0.0032204931216031378,0.0,3.894159052970677e-05,3.141592653589793,0.6833998138473971,1.570796326794897,0.03028765165343768,0.03028765165343768,-0.7064578247548258,-4663264.29484885,4817874.770697821,0.0,20.2166681989861,-5712.396463464225,-5375.301722092115,0.0
2519.5210323401525,0.0,0.0032204931216031378,0.0,4.0855147574943904e-05,-3.1415926535897927,0.6419319289434909,1.5707963267948974,0.053265443763244935,0.053265443763244935,-0.7050977184055446,-4777478.032117555,4707910.5778165,0.0,20.42330616487743,-5586.083182844435,-5502.753359494411,0.0
2539.94433850503,0.0,0.0032204931216031378,0.0,4.284626142701844e-05,3.141592653589793,0.6000233511298689,1.5707963267948966,0.0764207002051249,0.0764207002051249,-0.702965060710814,-4890236.291515466,4594238.134391267,0.0,20.631274588944507,-5455.549240735446,-5628.351962898429,0.0
2560.5756130939744,0.0,0.0032204931216031378,0.0,4.4918294814012334e-05,3.141592653589793,0.5576699804998372,1.5707963267948968,0.09972774804397937,0.09972774804397937,-0.7000388391154284,-5001405.9689137805,4476837.435823847,0.0,20.840539149730375,-5320.783275209971,-5751.938918909523,0.0
2581.416152243705,0.0,0.0032204931216031378,0.0,4.7071011135208956e-05,3.141592653589793,0.5148677397955697,1.5707963267948968,0.1231593770997921,0.1231593770997921,-0.696298619726042,-5110850.434983556,4355692.7282981,0.0,21.05106265074528,-5181.779562799442,-5873.352041263003,0.0
2602.46721489445,0.0,0.0032204931216031378,0.0,4.930752084861273e-05,-3.141592653589793,0.47161258056052213,1.5707963267948966,0.14668682062948826,0.14668682062948826,-0.6917246393281161,-5218429.620708984,4230792.7664355505,0.0,21.262806443814497,-5038.53831132233,-5992.425734973001,0.0
2623.7300213382646,0.0,0.0032204931216031378,0.0,5.162962746162829e-05,-3.141592653589793,0.42790048651938145,1.5707963267948974,0.17027974201091162,0.17027974201091162,-0.6862979013961047,-5324000.125637051,4102131.0652454435,0.0,21.475728989255913,-4891.065941441869,-6108.991188611522,0.0
2645.2057503275205,0.0,0.0032204931216031378,0.0,5.403824278961174e-05,-3.141592653589793,0.3837274800743458,1.5707963267948966,0.19390622463722063,0.19390622463722063,-0.6800002765050466,-5427415.334405384,3969706.162225403,0.0,21.689786330394327,-4739.375374777122,-6222.876578430783,0.0
2666.895536657915,0.0,0.0032204931216031378,0.0,5.653516601365193e-05,3.141592653589793,0.3390896279957689,1.5707963267948968,0.21753276762546736,0.21753276762546736,-0.6728146067151073,-5528525.552357249,3833521.877799789,0.0,21.904932421232843,-4583.486314644422,-6333.907296046969,0.0
2688.8004690791477,0.0,0.0032204931216031378,0.0,5.912105475614105e-05,-3.141592653589793,0.29398304661418817,1.570796326794897,0.24112428760348525,0.24112428760348525,-0.6647248136843635,-5627178.159614429,3693587.5737334304,0.0,22.121118698047667,-4423.425518671951,-6441.906198617417,0.0
2710.9215877771953,0.0,0.0032204931216031378,0.0,6.179741360435045e-05,3.141592653589793,0.24840390807684803,1.5707963267948968,0.26464412620069566,0.26464412620069566,-0.6557160105315946,-5723217.780476823,3549918.4132482773,0.0,22.33829452632972,-4259.227067219518,-6546.693877688017,0.0
2733.259882303525,0.0,0.0032204931216031378,0.0,6.456629591177767e-05,3.141592653589793,0.20234844587430975,1.5707963267948968,0.2880540646521698,0.2880540646521698,-0.6457746169038883,-5816486.472622099,3402535.61631075,0.0,22.55640678959844,-4090.9326198112776,-6648.08895119597,0.0
2755.8162890931235,0.0,0.0032204931216031378,0.0,6.742652308528506e-05,-3.141592653589793,0.15581296141079928,1.570796326794897,0.3113143450496943,0.3113143450496943,-0.6348884772668976,-5906823.932572857,3251466.714470606,0.0,22.775399591574114,-3918.5916643022406,-6745.908374286462,0.0
2778.5916886846976,0.0,0.0032204931216031378,0.0,7.037932987938273e-05,3.141592653589793,0.10879383139419424,1.5707963267948968,0.33438369885848995,0.33438369885848995,-0.6230469821271224,-5994067.718633588,3096745.803624933,0.0,22.995215666954664,-3742.2617566418567,-6839.9677697775305,0.0
2801.5869043516523,0.0,0.0032204931216031378,0.0,7.34264558193937e-05,3.141592653589793,0.06128751252345531,1.5707963267948966,0.35721938487979,0.35721938487979,-0.6102411908959477,-6078053.497998096,2938413.7818512963,0.0,23.215795281909777,-3562.008736356938,-6930.081784926191,0.0
2824.802699633562,0.0,0.0032204931216031378,0.0,7.656726861599524e-05,3.141592653589793,0.01329054865554737,1.5707963267948963,0.37977723448885164,0.37977723448885164,-0.5964639571373948,-6158615.307920334,2776518.587796073,0.0,23.437075958679088,-3377.9069352479223,-7016.06446292304,0.0
2848.239775592241,0.0,0.0032204931216031378,0.0,7.980208714521465e-05,3.141592653589793,-0.035200421238461496,1.5707963267948966,0.40201170550402066,0.40201170550402066,-0.5817100554724395,-6235585.835023231,2611115.433200886,0.0,23.658993536414528,-3190.0393718101814,-7097.729632946916,0.0
2871.8987691286557,0.0,0.0032204931216031378,0.0,8.313015134432207e-05,-3.141592653589793,-0.08418865708933598,1.5707963267948966,0.42387594637373194,0.42387594637373194,-0.5659763087672249,-6308796.717128411,2442267.018800177,0.0,23.881481724035893,-2998.4979190597633,-7174.891322735331,0.0
2895.7802508526916,0.0,0.0032204931216031378,0.0,8.655252377661927e-05,3.141592653589793,-0.13367731060092436,1.570796326794897,0.44532186955621245,0.44532186955621245,-0.54926171584679,-6378078.861870466,2270043.742590972,0.0,24.104472599199653,-2803.383455992705,-7247.364186772918,0.0
2919.884723451891,0.0,0.0032204931216031378,0.0,9.006748530684372e-05,3.141592653589793,-0.1836694189333865,1.5707963267948966,0.46630023533825365,0.46630023533825365,-0.5315675785104744,-6443262.784950649,2094523.892453034,0.0,24.327895739035284,-2604.805993607699,-7314.963952357891,0.0
2944.2126191909265,0.0,0.0032204931216031378,0.0,9.367482996988658e-05,3.141592653589793,-0.23416789636285834,1.5707963267948968,0.48676074518941526,0.48676074518941526,-0.5128976281312337,-6504178.96374574,1915793.8316205554,0.0,24.551679544324088,-2402.8847852256667,-7377.507878264443,0.0
2968.7642987352506,0.0,0.0032204931216031378,0.0,9.737348970232996e-05,3.141592653589793,-0.28517552846647015,1.570796326794897,0.5066521468653472,0.5066521468653472,-0.49325814952896085,-6560658.211918161,1733948.1597141444,0.0,24.775750531176072,-2197.7484017103707,-7434.815231045551,0.0
2993.5400492664266,0.0,0.0032204931216031378,0.0,0.00010116275035862886,3.141592653589793,-0.33669496462311715,1.5707963267948968,0.5259223496722517,0.5259223496722517,-0.47265810277114456,-6612532.0685900645,1549089.8626372884,0.0,25.00003376123459,-1989.5347869189302,-7486.7077713993995,0.0
3018.5400830276612,0.0,0.0032204931216031378,0.0,0.00010504054287744375,-3.141592653589793,-0.38872871119485997,1.5707963267948963,0.5445185510683949,0.5445185510683949,-0.45110924125135793,-6659633.204501871,1361330.4417123958,0.0,25.224452689121335,-1778.391282829315,-7533.010252250125,0.0
3043.7645357167826,0.0,0.0032204931216031378,0.0,0.00010900549421822894,3.141592653589793,-0.4412791241843469,1.5707963267948966,0.5623873742394064,0.5623873742394064,-0.42862622562800085,-6701795.842892558,1170790.0250029573,0.0,25.44892986461673,-1564.4746280926781,-7573.55092534271,0.0
3069.2134655813993,0.0,0.0032204931216031378,0.0,0.00011305584445070573,3.141592653589793,-0.4943484031550496,1.5707963267948972,0.5794750173224028,0.5794750173224028,-0.4052267319652063,-6738856.195651011,977597.4530839986,0.0,25.673386629583092,-1347.9509218173257,-7608.162055956009,0.0
3094.8868522109824,0.0,0.0032204931216031378,0.0,0.00011718974457207181,3.141592653589793,-0.5479385843317551,1.5707963267948968,0.5957274134892621,0.5957274134892621,-0.38093155397970613,-6770652.911601108,781890.34553775,0.0,25.897743354402337,-1128.995560243584,-7636.680441712338,0.0
3120.7845955653847,0.0,0.0032204931216031378,0.0,0.00012140461294107213,3.141592653589793,-0.6020515340131419,1.5707963267948966,0.6110904022144615,0.6110904022144615,-0.35576469796955357,-6797027.536819551,583815.1429602504,0.0,26.12191953272668,-907.7931411176436,-7658.947934506252,0.0
3146.9065150981114,0.0,0.0032204931216031378,0.0,0.0001256983610687149,3.141592653589793,-0.6566889420127593,1.5707963267948972,0.6255099114500587,0.6255099114500587,-0.3297534695461744,-6817824.985381072,383527.1244221034,0.0,26.345834216983803,-684.5373364648297,-7674.811963105544,0.0
3173.252349315095,0.0,0.0032204931216031378,0.0,0.00013006801269342257,3.141592653589793,-0.7118523158543051,1.5707963267948972,0.6389321506284695,0.6389321506284695,-0.30292855080576153,-6832894.019297586,181190.39673071553,0.0,26.569405829729476,-459.4307305326587,-7684.126054314126,0.0
3199.8217551448247,0.0,0.0032204931216031378,0.0,0.00013451124652329025,-3.141592653589793,-0.7675429744307619,1.5707963267948966,0.6513038137797588,0.6513038137797588,-0.27532406752033384,-6842087.735484127,-23022.140664366365,0.0,26.79255269756186,-232.68462811337136,-7686.750349879287,0.0
3226.6143078423866,0.0,0.0032204931216031378,0.0,0.00013902473939780588,-3.141592653589793,-0.823762042654396,1.5707963267948966,0.6625722927133446,0.6625722927133446,-0.2469776445927485,-6845264.058630829,-228928.8614906365,0.0,27.015192784017472,-4.518827146811162,-7682.552117190792,0.0
3253.629500626404,0.0,0.0032204931216031378,0.0,0.00014360557227350454,3.141592653589793,-0.8805104454365068,1.570796326794897,0.6726858993268175,0.6726858993268175,-0.21793044956332008,-6842286.237811911,-436339.50376367243,0.0,27.23724430190987,224.83863729107733,-7671.406251163479,0.0
3280.866744928314,0.0,0.0032204931216031378,0.0,0.00014825050102459486,3.141592653589793,-0.9377889028580582,1.570796326794897,0.6815940968124331,0.6815940968124331,-0.188227222235371,-6833023.345291265,-645055.2935400413,0.0,27.458625588128598,455.15178464778876,-7653.195765008046,0.0
3308.3253705164425,0.0,0.0032204931216031378,0.0,0.00015295620601838797,3.141592653589793,-0.9955979250033551,1.5707963267948966,0.6892477386917735,0.6892477386917735,-0.1579162901928641,-6817350.775419009,-854869.0961046587,0.0,27.679255369580005,686.1770092423342,-7627.812267529091,0.0
3336.0046258860225,0.0,0.0032204931216031378,0.0,0.00015771939745604687,-3.1415926535897927,-1.0539378072962664,1.5707963267948961,0.6955993150218143,0.6955993150218143,-0.12704956883509197,-6795150.741784174,-1065565.5979242981,0.0,27.899052900910647,917.6634317734872,-7595.156424674216,0.0
3363.903678786933,0.0,0.0032204931216031378,0.0,0.0001625364849597035,-3.141592653589793,-1.112808626089954,1.5707963267948963,0.7006032047857469,0.7006032047857469,-0.09568254513724425,-6766312.770626106,-1276921.5185666597,0.0,28.11793804655781,1149.3532798411782,-7555.13840313986,0.0
3392.021616833491,0.0,0.0032204931216031378,0.0,0.00016740373737589984,-3.141592653589793,-1.172210234412623,1.5707963267948972,0.7042159334408172,0.7042159334408172,-0.0638742443249119,-6730734.188616021,-1488705.8522111173,0.0,28.335831548782153,1380.9822957930155,-7507.678294057828,0.0
3420.357448382273,0.0,0.0032204931216031378,0.0,0.00017231816177860258,-3.1415926535897922,-1.232142258282457,1.5707963267948966,0.7063964345343378,0.7063964345343378,-0.03168717843505604,-6688320.602818159,-1700680.1400588956,0.0,28.552655213760318,1612.2801720346824,-7452.706514504564,0.0
3448.9101035960334,0.0,0.0032204931216031378,0.0,0.00017727575356679134,-3.141592653589793,-1.292604093441314,1.5707963267948966,0.7071063141281286,0.7071063141281286,0.0008127238967471015,-6638986.370786018,-1912598.772743611,0.0,28.768331599905196,1842.9710115120572,-7390.164184942525,0.0
3477.6784351959386,0.0,0.0032204931216031378,0.0,0.00018227272338878296,-3.141592653589793,-1.353594901473141,1.5707963267948988,0.7063101167360388,0.7063101167360388,0.03355620652462403,-6582655.05977251,-2124209.3186708544,0.0,28.9827846942394,2072.773807654625,-7320.003482073643,0.0
3506.661219890178,0.0,0.0032204931216031378,0.0,0.0001873058736852656,3.141592653589793,-1.415113607418768,1.5707963267948994,0.70397559144481,0.70397559144481,0.06647079546635493,-6519259.89154729,-2335252.885129152,0.0,29.195939903923772,2301.4029499787152,-7242.187963543586,0.0
3535.857159794102,0.0,0.0032204931216031378,0.0,0.00019237259125515482,3.1415926535897927,-1.4771588974613068,1.5707963267949014,0.700073956658019,0.700073956658019,0.0994809288717503,-6448744.171765237,-2545464.5063177818,0.0,29.407723822231674,2528.5687477246424,-7156.692864252075,0.0
3565.2648836163335,0.0,0.0032204931216031378,0.0,0.0001974687107746059,-3.1415926535897825,-1.5397292162201353,1.5707963267948823,0.6945801620188502,0.6945801620188502,0.13250810741184027,-6371061.702866167,-2754573.5559334694,0.0,29.618063983584307,2753.9779678232626,-7063.505364037068,0.0
3594.8829475999178,0.0,0.0032204931216031378,0.0,0.00020258976832547012,-1.7335878540591367e-15,-1.5387698899458515,-1.5707963267949037,0.6874731460399333,0.6874731460399333,0.16547106536780598,-6286177.179301536,-2962304.183526534,0.0,29.82688986919402,2977.334385267148,-6962.624826340629,0.0
3624.709837469112,0.0,0.0032204931216031378,0.0,0.00020655684853297212,-1.1625928887033723e-15,-1.475155159405172,-1.570796326794892,0.6787360875097092,0.6787360875097092,0.19828596398134846,-6194066.559913095,-3168375.7824388635,0.0,30.0,3198.3393532458326,-6854.063002898287,0.0
3654.709837469112,0.0,0.0032204931216031378,0.0,0.00020459792614639627,6.981486759067515e-16,-1.4110944669935912,-1.5707963267948952,0.6683693369755984,0.6683693369755984,0.2308298710973061,-6094834.035308854,-3372273.4961937526,0.0,30.0,3416.4466924782637,-6737.980152788738,0.0
3684.709837469112,0.0,0.0032204931216031378,0.0,0.0002026694587917908,2.500790599301071e-16,-1.3469573968039104,-1.5707963267948977,0.6564431799788591,0.6564431799788591,0.2628352173116137,-5989123.684814494,-3572587.18864635,0.0,30.0,3630.1616336704456,-6615.157164305004,0.0
3714.709837469112,0.0,0.0032204931216031378,0.0,0.00020077530314538644,-7.816139768468277e-16,-1.2827446216468872,-1.5707963267948963,0.6429854420423962,0.6429854420423962,0.2942273293246983,-5877070.193175362,-3769117.280982133,0.0,30.0,3839.2912337803605,-6485.7698152038865,0.0
3744.709837469112,0.0,0.0032204931216031378,0.0,0.00019891545920919086,0.0,-1.2184568868423082,-1.5707963267948966,0.6280275220984308,0.6280275220984308,0.32493296460486293,-5758813.921412825,-3961669.5340200886,0.0,30.0,4043.650019094508,-6349.998247704795,0.0
3774.709837469112,0.0,0.0032204931216031378,0.0,0.00019709175067993901,-5.486020058761077e-16,-1.1540950081772021,-1.5707963267948966,0.6116043192300563,0.6116043192300563,0.35488048227415864,-5634500.682668935,-4150055.17419123,0.0,30.0,4243.05998787208,-6208.026639743774,0.0
3804.709837469112,0.0,0.0032204931216031378,0.0,0.00019530384065430482,-3.598491024180598e-16,-1.0896598698479698,-1.5707963267948961,0.5937541512464138,0.5937541512464138,0.38400001025735764,-5504281.518181554,-4334091.00980217,0.0,30.0,4437.3505991739985,-6060.042886133941,0.0
3834.709837469112,0.0,0.0032204931216031378,0.0,0.00019355500573946255,-4.278574918525757e-16,-1.0251524223921074,-1.5707963267948966,0.5745186652814648,0.5745186652814648,0.4122236083040421,-5368312.473789137,-4513599.5378875,0.0,30.0,4626.3587488908415,-5906.238290056005,0.0
3864.709837469112,0.0,0.0032204931216031378,0.0,0.00019184399479365877,0.0,-0.9605736806148291,-1.570796326794897,0.5539427406249462,0.5539427406249462,0.4394854265034549,-5226754.377334124,-4688409.041966258,0.0,30.0,4809.928733974343,-5746.807265225808,0.0
3894.709837469112,0.0,0.0032204931216031378,0.0,0.00019017224259328222,0.0,-0.8959247215155803,-1.570796326794897,0.5320743840122196,0.5320743840122196,0.4657218589222725,-5079772.617303931,-4858353.681027101,0.0,30.0,4987.912205863263,-5581.947049012888,0.0
3924.709837469112,0.0,0.0032204931216031378,0.0,0.00018854015649272804,-1.6472522692043968e-16,-0.8312066822190157,-1.570796326794897,0.5089646176173174,0.5089646176173174,0.49087169200684005,-4927536.923019061,-5023273.570073941,0.0,30.0,5160.168114076315,-5411.857426714916,0.0
3954.709837469112,0.0,0.0032204931216031378,0.0,0.00018694938108433474,-3.082250321244549e-16,-0.766420757914683,-1.570796326794897,0.48466736001051525,0.48466736001051525,0.5148762474036239,-4770221.146649004,-5183014.852568967,0.0,30.0,5326.562640923156,-5236.740467127708,0.0
3984.709837469112,0.0,0.0032204931216031378,0.0,0.00018540034726257705,7.267465225769444e-17,-0.701568199809294,-1.570796326794897,0.459239300358177,0.459239300358177,0.5376795188646598,-4608003.047308431,-5337429.765113274,0.0,30.0,5486.969128259505,-5056.800269489372,0.0
4014.709837469112,0.0,0.0032204931216031378,0.0,0.00018389293344055576,-2.0710754693427927e-16,-0.6366503130951082,-1.5707963267948966,0.4327397661583795,0.4327397661583795,0.5592283029185764,-4441064.077458804,-5486376.694706745,0.0,30.0,5641.267997184792,-4872.242721820098,0.0
4044.709837469112,0.0,0.0032204931216031378,0.0,0.00018242654205567372,-3.3003084067898245e-16,-0.5716684549376085,-1.5707963267948966,0.405230584820912,0.405230584820912,0.5794723230023171,-4269589.171814019,-5629720.228928753,0.0,30.0,5789.346661550745,-4683.275270626052,0.0
4074.709837469112,0.0,0.0032204931216031378,0.0,0.00018100437631605993,-4.1265736422248475e-16,-0.5066240324853318,-1.5707963267948966,0.37677593941460497,0.37677593941460497,0.5983643467639445,-4093766.5389231406,-5767331.199379468,0.0,30.000000000000455,5931.099436117345,-4490.106701886803,0.0
4104.709837469112,0.0,0.0032204931216031378,0.0,0.00017962429442336717,-1.2279817723184804e-16,-0.4415185009043772,-1.570796326794897,0.3474422189185507,0.3474422189185507,0.6158602962628408,-3913787.455578662,-5899086.718718544,0.0,30.0,6066.427440159067,-4292.9469332006365,0.0
4134.709837469112,0.0,0.0032204931216031378,0.0,0.00017828858853926967,-5.968869938708767e-17,-0.3763533614398099,-1.5707963267948966,0.31729786332660265,0.31729786332660265,0.6319193508101906,-3729846.0641751755,-6024870.211633479,0.0,30.0,6195.238497289559,-4092.0068169207816,0.0
